release_id,input,output,meaning,num_cognates,cognate_set_id,source,pos,pokorny_ref
train-8364d690624fe5e8-01,[sqi] atë [hit] 𒀜𒋫𒀸 [sga] aite [grc] ἄττα [lat] atta,*átta,father,5,,kaikki,noun,
train-ea61dadf40e0ef64-01,[xto] waṣt [txb] ost,*u̯ā̆stu-,nan,2,7112.0,iecor,nan,
train-bd6954a5a035c885-01,[ell] gelṓ [grc] geláō [hye] cicałel [xcl] cicałim [ell] geláō [ell] gelṓ [ell] gelṓ [ell] geláo [ell] gelṓ,*g̑elh₂-,nan,9,680.0,iecor,nan,
train-c51e2038b875f8c9-01,[isl] mjór,*mei̯H-,nan,1,2813.0,iecor,nan,
train-1c21214f080f6fb8-01,[sga] ad·suidi [san] सादयति [ave] 𐬥𐬌𐬱𐬁𐬜𐬀𐬌𐬌𐬈𐬌𐬙𐬌 [old] 𐎴𐎡𐎹𐏁𐎠𐎭𐎹𐎶,*sodéyeti,"to set, to seat, to cause to sit",4,,kaikki,verb,
train-0952ecdafe582cfa-01,[lyc] 𐊈𐊆𐊇 [xlu] 𒋾𒉿𒊍 [pal] 𒋾𒅀𒊍,*deywós,god,3,,kaikki,noun,
train-9186b2e554a237d7-01,[grc] ἀέξω [grc] αὐξάνω [grc] αὔξω [san] वक्षयति [fas] وخشیدن,*h₂weg-,"to increase, to enlarge",5,,kaikki,root,
train-6358481b5dc3b67b-01,[lat] dīvidō [san] अविधत् [ave] 𐬬𐬍𐬛𐬁𐬌𐬙𐬍 [xto] wätk- [txb] wätk- [lav] vidus [lit] vidùs,*h₁weydʰh₁-,"to separate, divide",7,,kaikki,root,
train-84fe659fc83c766e-01,[ell] énas [xto] sas [txb] ṣe [grc] eĩs [ell] e-me [hit] šia- [ell] heĩs [xcl] mi [hye] mi [hyw] mēk [ell] énas [ell] éna [ell] eis [ell] tóna,*sem-,nan,14,6066.0,iecor,nan,
train-09a1ae519d3d2868-01,"[bul] sl″nce [bel] sonca [cat] sol [ces] slunce [dan] sol [nld] zon [eng] sun [far] sól [fle] zon [fra] soleil [fri] sinne [deu] Sonne [ell] ī́lios [isl] sól [ita] sole [lad] soredl [lit] sáulė [sor] słyńco [sor] słónčko [mkd] sonce [pol] słońce [por] sol [nob] sol [rus] solnce [sar] sole [sar] sole [hbs] sunce [slk] slnko [slk] sonce [spa] sol [swe] sol [ukr] sonce [wal] solo [prg] saule [lat] sōl [lav] saule [chu] slŭnĭce [san] sū́ryaḥ [grc] hḗlios [lux] Sonn [fas] xuršīd [fri] soreli [oss] xur [oss] xor [ave] huuar [wak] yir [old] houl [gau] sonno- [elf] suol [old] sol [pal] suriya [mid] heaul, eaul, heol [ell] hḗlios [kas] słuńce [mid] xwar [ell] ī́lios [yag] xʉ̄r [ell] ī́lio [ell] (g)ī́lös [ell] élios [lat] saule [nea] sole [old] soleil [ang] solail [old] sol [ron] soare [pal] súuri [sin] ira [bre] heol [bre] hiâol [cym] haul [fra] feulâô [old] słońce, słuńce [mid] heul [old] slunce [rus] sónce [mkd] slъ̀nci [mkd] slъ̀nci [slk] sonce [slk] ſonze [deu] Sunne [old] souleou [meg] so̯ári [old] sol [sog] xwer [khw] ǝxr [dal] sau̯l [mid] houl [lat] houl [gaw] suri [kur] xor [kur] xwar [haw] war [pas] nwar [gaw] sīr [goh] sunna [sar] qher [old] sunne [mid] sunne [ang] sunne [old] sunna [mid] sonne [old] sól [got] sunno [nor] sol [por] sol [vâs] üsük [pas] sər [kam] s′u [kât] s′u [kât] s′u [kal] sö [san] s′o [kur] xwar [mil] sü",*seh₂-u̯l̥-,nan,115,314.0,iecor,nan,
train-d3e6f804ecf1b0db-01,[rus] brosit',*?*bʰreu̯k̑-,nan,1,4820.0,iecor,nan,
train-619da7787f2a5f07-01,[grc] -γνητός [lat] gnātus [lat] nātus,*ǵn̥h₁tós,"begotten, produced",3,,kaikki,adj,
train-33a2f274ec18fffd-01,[lit] budrùs,*bʰudʰrós,"alert, aware",1,,kaikki,adj,
train-bf50d0a8bdb91ab0-01,[sqi] vatër [sqi] votër [xcl] *այր [xcl] այրեմ [xcl] զայրանամ [lat] āter [lat] atrox [lat] Atella [lat] ātrium [lat] Atrius [ave] 𐬁𐬙𐬀𐬭 [xcl] ատր-,*h₂eh₁ter-,fire,12,,kaikki,noun,
train-322a9a4bebccaeb4-01,[txb] ṣäṃṣtär,*(s)k̑eNs-,nan,1,5451.0,iecor,nan,
train-b367641796af4a9e-01,[aln] ditë [sqi] ditë [sqi] ditë,*deh₂(i̯)-,nan,3,8280.0,iecor,nan,
train-748aa69ffc737683-01,[lav] stenêt [lit] stenė́ti [grc] στένω [san] निष्टनन्ति [grc] στόνος [cym] sain,*sten-,to groan,6,,kaikki,root,
train-cd415a0fd1ab5e37-01,[lit] vi̇̀ltis [lav] vil̂t [prg] prawilts [grc] λῶ [san] वृणीते [san] वर [goh] wala [sqi] vallë [xcl] գեղձ,*welh₁-,"to choose, to want",9,,kaikki,root,
train-c0fed1e68f4df6ce-01,[grc] δύναμαι [txb] tswetär [rus] даве [chu] давѣ [chu] одѣвѣ,*dewh₂-,to fit,5,,kaikki,root,
train-e8680151d9e5ec9d-01,[grc] πτόλις [grc] πόλις [lav] pils [lit] pili̇̀s [san] पुर [san] पुरी,*tpelH-,"fortification, city",8,,kaikki,root,
train-9beea18301b95942-01,[hit] 𒄀𒂊𒈪 [xcl] ձիւն [isl] gói [isl] góa [swe] göja [dan] gue [grc] χιών [lat] hiems,*ǵʰéyōm,"winter, year (as a measure of time), frost, snow",12,,kaikki,noun,
train-cd70ab80ab3f8743-01,[gaw] dant c̣haik,*Hd-ónt-,nan,1,9778.0,iecor,nan,
train-13c2cf3db88cafea-01,[sga] benaid,*bʰei̯H-,nan,1,2705.0,iecor,nan,
train-4cb362515e69b939-01,[spa] rodilla,*ret-,nan,1,2790.0,iecor,nan,
train-4854a7653b81aea4-01,[lat] quiēvī [lat] quiēscō [lat] quiēs [ave] 𐬱𐬌𐬌𐬁𐬙𐬀- [fas] شاد [xcl] շատ [lat] quiētus [san] चिर [lat] (trān)quillus [sqi] (e)sëll [sqi] sillë [xcl] հանգչիմ,*kʷyeh₁-,"to rest, rest, peace",12,,kaikki,root,
train-b94fbae9d0043aba-01,[ben] hām̐ṭu [ass] āṭhu,*h₂ost-,nan,2,2791.0,iecor,nan,
train-19cc0d1e58273534-01,[mar] aikaṇe,*kʷek̑-,nan,1,7588.0,iecor,nan,
train-b90cf9cd92e4d06c-01,[hit] 𒄩𒀸𒁺𒂊𒅕 [hye] ոստ [ell] όζος,*h₃ósdos,"branch, twig",4,,kaikki,noun,
train-83d3c1ec4c842e28-01,[san] छेद्म [san] अच्छेदि [san] छेदि [san] अच्छिदत् [san] अच्छैत्सीत्,*skéydt,to cut off,5,,kaikki,verb,
train-3f6c80f0bb846e6f-01,[xcl] մօտ [hye] մատչել,*meh₂d-,"to meet, approach, encounter",2,,kaikki,root,
train-9ceeaefd3a62aa7d-01,[elf] skarp,*(s)kerbʰ-,nan,1,7034.0,iecor,nan,
train-fd17795113ef4f79-01,[grc] πείρω [san] पा॒रय॑ति [san] पिप॑र्ति [grc] πρᾱ́σσω [grc] πεῖρα [grc] πορθμός [grc] πορεύω [grc] πορίζω [san] पा॒र [txb] pere [sqi] prura [sqi] prish [lit] paramà,*per-,"to go through, to carry forth, fare, to try, dare, risk",13,,kaikki,root,
train-4b471290de8830ef-01,[san] कायमान [ave] 𐬐𐬀𐬌𐬌𐬁 [san] चके [ave] 𐬗𐬀𐬐𐬎𐬱𐬈 [lav] kārôt [ave] 𐬐𐬁𐬙𐬀 [mid] kʾtk',*keh₂-,to desire,7,,kaikki,root,
train-3f263b2771602c5b-01,[grc] μένος,*ménos,"mind, thought",1,,kaikki,noun,
train-dccf973535307576-01,[grc] σκέλλω [grc] σκελετός [eng] shoal [eng] shallow [deu] schal [grc] σκληρός [deu] hellig [lav] kalst,*(s)kelh₁-,"to parch, wither",8,,kaikki,root,
train-d9f5a192da9678c7-01,[grc] κλᾰ́δος [lat] clādēs [cym] col [gle] colg [lat] per-cellō [lat] clāva [grc] κλᾰ́ω [san] काण [san] काष्ठ [san] कड [san] काण्ड,*kelh₂-,"to beat, to break",11,,kaikki,root,
train-6ad9c71f01ce487b-01,[grc] ἔδειξᾰ [lat] dīxī,*dḗyḱst,to point out,2,,kaikki,verb,
train-56b7249a56d31391-01,[sga] teinnid [grc] τένδω [lat] tondeō [sga] -tenn [sga] tethainn [lat] totondī [bre] tonnenn [cym] ton [sga] tonn,*tend-,"to split, cut off",9,,kaikki,root,
train-b69835204226d7d7-01,[grc] χαῖος [san] हेषस्,*ǵʰoysós,"spear, missile, javelin",2,,kaikki,noun,
train-bb0360f955489436-01,[sqi] ju [hye] ձեզ [hye] ձեր [lav] jūs [lit] jūs [prg] ioūs [xto] yas [txb] yes,*yúHs,you (plural),10,,kaikki,pron,
train-5bd1e7456ba628ed-01,[lat] cadō [san] शशाद [lat] cecidī [xcl] ցած [sga] casar [cym] cesair [bre] kazerc'h,*ḱh₂d-,to fall,11,,kaikki,root,
train-991fa37fe116ab08-01,[oss] dymgæ [oss] dumgæ [kam] dâm′u [kât] dam′i [kât] dam′i [san] dom′oː,*dʰmeH-,nan,6,3113.0,iecor,nan,
train-7cbe42633e2cd96d-01,[bul] bâl [bel] bely [ces] bílý [lit] báltas [sor] běły [sor] běły [mkd] bel [pol] biały [rus] belyj [hbs] bijel [slk] biely [slk] bel [ukr] bìlij [chu] bělŭ [lav] balts [pol] b́olĕ [kas] biôłi [lat] bolts [old] biały [old] bielý [old] bělyi [rus] bílωj [mkd] b′ä̀ł [mkd] b′ä̀ł [slk] bel [slk] beil,*bʰelH-,nan,26,1190.0,iecor,nan,
train-159780150e83524c-01,[grc] ἀντίος [san] अन्त्य [ave] -𐬀𐬧𐬛𐬌𐬌𐬀 [ave] 𐬞𐬁𐬭𐬀𐬧𐬛𐬍 [ave] 𐬞𐬁𐬭𐬆𐬧𐬛𐬀𐬌 [lat] antiae,*h₂entíos,"front, forehead",6,,kaikki,noun,
train-7aef7a2202b0c8e4-01,[gle] duaidh [non] át [lat] ēdī [san] आदयति [xcl] ուտեմ [xto] yats [txb] yetse [san] अत्तृ [lat] ēsor [grc] ᾱ̓́ρῑστον [san] अन्न [grc] εἶδαρ [san] व्यद्वर [xcl] նաւթի [grc] νῆστις [sqi] ha [xlu] 𒀀𒁺𒈾,*h₁ed-,to eat,17,,kaikki,root,
train-aae9f86df1ddf882-01,[lat] tēlum [xcl] թակն [lat] tignum,*(s)teg-,"pole, stick, beam",3,,kaikki,root,
train-329d60664c2f0ba9-01,[xcl] bolor,*bʰel-,nan,1,3335.0,iecor,nan,
train-1d043a08cf75f818-01,[ang] gȳċer [mid] jiuch [got] 𐌾𐌿𐌺𐌿𐌶𐌹 [grc] ζεῦγος [lat] iūgera [lat] iūxtā,*yéwgos,"team, pair of yoked animals",10,,kaikki,noun,
train-38d5de1267400f2c-01,[sqi] nduk,*déwkti,"to pull, to draw, to lead",1,,kaikki,verb,
train-e385a3e5fbf6fbab-01,[hye] հավ [hye] հավք,*h₂éwis,bird,2,,kaikki,noun,
train-b5e0c9c211c78c0f-01,[grc] τρομέω [ell] τρόμος [txb] tremi [grc] τρομός,*trem-,to tremble (in fear),4,,kaikki,root,
train-babb17551fc28545-01,[sqi] tëtanë [sqi] Dedë [hit] 𒌅𒍖𒍣𒅖 [lav] tàuta [lit] tautà [prg] tauto,*tewtéh₂,"heap, pile; crowd ?, people, tribe",6,,kaikki,noun,
train-1bf4038ecb01b1d5-01,[isl] bólgna,*bʰelg̑ʰ-,nan,1,1383.0,iecor,nan,
train-5f36d11f9b576c92-01,[lit] da- [lav] da [grc] -δε [grc] ὅδε [grc] δόμονδε [grc] Ἀθήναζε [grc] δεῦρο [gmy] 𐀆 [gmy] 𐀓𐀈𐀛𐀊𐀆 [gmy] 𐀀𐀗𐀳𐀍𐀙𐀆 [lat] -de [lat] quamde [lat] quande [lat] inde [lat] unde,*de,"to, towards, Emphatic or contrastive particle, and, but",15,,kaikki,adv,
train-e7d5d3793d982a41-01,[grc] δυσμενής [san] दुर्मनस् [san] दुर्मनास्,*dusmenēs,ill-disposed,3,,kaikki,adj,
train-835113d7ece5261f-01,[hit] 𒋻𒄴𒍣,*térh₂uti,"to overcome, be able",1,,kaikki,verb,
train-11756557a1375e96-01,[mid] erch [bre] erc'h [bre] erc'h [cym] eira [mid] eira [mid] yrgh [lat] er,*h₂erg̑-,nan,7,1063.0,iecor,nan,
train-efacbd5a82b9c63e-01,[old] repondre [ang] repundre,*tk̑ei̯-,nan,2,6814.0,iecor,nan,
train-d142773ab99f21a1-01,[san] रदति [lat] rōdō [lat] rōstrum [hit] ardu- [ave] 𐬭𐬁𐬜𐬀𐬌𐬙𐬌 [mid] lndyt,*Hreh₃d-,"to scrape, scratch, gnaw",6,,kaikki,root,
train-7e55a640e9ad73ab-01,[xto] krāmärts [txb] krāmär [san] गरिमन् [san] गरिमा [san] ग्रीष्म [lav] gur̃ds [lit] gurdùs [grc] βραδύς [lat] gurdus,*gʷreh₂-,heavy,9,,kaikki,root,
train-45b0a0ddce872e5a-01,[san] जरयति,*ǵorh₂éyeti,"to cause to grow old, mature",1,,kaikki,verb,
train-7c57198100c477f4-01,[prg] kyrteis,*(s)kert-,nan,1,6846.0,iecor,nan,
train-e484600909058740-01,[lit] skirbis [lav] šķirba [lat] scrobis,*(s)kerbʰ-,to be sharp,3,,kaikki,root,
train-f29ff1f4beb27fa3-01,[sqi] bredh,*bʰerHǵós,birch,1,,kaikki,noun,
train-1be18eb4f9e6aa5a-01,[ell] skónī [grc] kónis [ell] kónis* [ell] kourrathtó,*(s)ken(H)-,nan,4,6166.0,iecor,nan,
train-c052691ffc0bcdd0-01,[sga] claidid [gae] tochail [mid] cloddio,*kelh₂-,nan,3,986.0,iecor,nan,
train-5411370e13a42a3a-01,[lav] piektais [lit] peñktas [prg] penckts [grc] πέμπτος [lat] quīntus [lat] Pontius,*penkʷtós,fifth,8,,kaikki,det,
train-62160069ad5204bd-01,[lav] gadīties [sqi] nge [lav] gads [lit] gadynė [lav] gùods [lit] guõdas,*gʰedʰ-,"to join, to unite, to suit",6,,kaikki,root,
train-e694a661fd2e4c6c-01,[sga] lingid [sga] ·ling [san] रङ्घति [san] रङ्घते [san] लङ्घते [sqi] lehtë [grc] ἐλᾰ́χιστος [sga] laigiu [cym] llai,*h₁lengʷʰ-,"to move lightly, effortlessly, lightweight",11,,kaikki,root,
train-0a64d3b5419f1be1-01,[lit] ži̇̀ [grc] -χι,*ǵʰí,"Postpositional intensifying particle: indeed, at any rate, in fact, Discourse particle: indeed, of course, surely",2,,kaikki,particle,
train-ffa5140f090c7c3f-01,"[hit] -𒅈 [grc] -αρ ~ -ατος [san] -र् [lat] -or/-ur ~ -inis,-oris,-inoris",*-r̥,"Derives nouns from roots, frequently mass nouns.",4,,kaikki,suffix,
train-611a67ac73a12856-01,[pas] wargaa čhantu,*u̯ed-,nan,1,9761.0,iecor,nan,
train-f174317e42c3b0eb-01,[lit] siautėti [grc] ἀϋτμή,*h₂sewt-,"to seethe, boil",2,,kaikki,root,
train-d12a0237c0c78804-01,[san] कुल्व [ave] 𐬐𐬀𐬎𐬭𐬎𐬎𐬀 [lat] calvus,*kl̥H-,"bald, naked",3,,kaikki,root,
train-65a8a044f5ad1fd2-01,[ell] kréas [grc] kréas [ell] kréas [ell] kriás [ell] kréas [ell] kréa [ell] kiriás,*kreu̯h₂-,nan,7,1508.0,iecor,nan,
train-943b68d66a03e6a0-01,[wak] drav- [kur] dɨdɨrit [kur] adūrıt [kur] dürınē [sar] inceevd [kur] a-dür-ē,*?*derbʰ-,nan,6,114.0,iecor,nan,
train-d5f4718f8a9c8e61-01,[prg] pelkis [grc] πέλτη [lav] plêve [lit] plėvė̃ [grc] ἐπίπλοον [hit] 𒉺𒆷𒄴𒊭𒀸 [grc] ἐρυσίπελας [lav] plēne [lav] plēnes [lit] plėnė̃ [lit] plėni̇̀s [prg] pleynis [lat] palla [lat] pellis [ell] πέλμα [sqi] plah [lit] palà,*pel-,"to cover, to wrap, skin, hide, cloth",42,,kaikki,root,
train-2f9e337d7c9d1f79-01,[san] रवत् [xto] rwātsi [txb] rwātär [isl] rjá [lat] ruō [lav] raût [lit] ráuti [isl] rýja [san] राविषम् [lat] rutrum [lav] ravēt [lit] ravė́ti [eng] rag [isl] rögg [swe] ragg [nor] ragg [san] रु [xto] ru- [txb] ru-,*(H)rewH-,"to dig out, to root, to rip (open), to tear (open)",23,,kaikki,root,
train-91d6f286a423e764-01,[hit] 𒅖𒄩𒀀𒀸 [cel] Esus [cel] Aesus,*h₁esh₂ós,master,3,,kaikki,noun,
train-fcfccd2841c1e6f0-01,[hye] ընդերք [ell] έντερο [san] अन्तर [ave] 𐬀𐬧𐬙𐬀𐬭𐬀 [hin] अंदर [lat] intrā [lat] intrō [lat] interior,*h₁énteros,"inside, within",9,,kaikki,adj,
train-e3f1870bea5309fd-01,[xcl] արեգ [xcl] արև [san] रवि [xcl] յարագեմ [lat] rutilus [hit] h̬a-ru-wa-na-a-iz-zi [lat] Rutulī [lat] Rutuba [lat] Rutus [lat] Rutius,*h₂rew-,"to shine, glow",14,,kaikki,root,
train-7500aae437e2e550-01,[pas] tor [sar] tor,*temH-,nan,2,9.0,iecor,nan,
train-00bf294cd9e62c3c-01,[san] अमत [ave] 𐬨𐬀𐬧𐬙𐬁 [grc] μνημοσύνη [lat] memor [grc] (θρασυ)μέμνων [san] मन्मन् [grc] Μέντωρ [san] मन्तृ [eng] minion [san] मन्तु [san] मन् [ave] 𐬨𐬀𐬥,*men-,"to think, mind, spiritual activity",12,,kaikki,root,
train-fd2d3afd749cd062-01,[sqi] bē [ang] bād,*bʰoydʰéh₂,"pledge, oath, swear, contract",2,,kaikki,noun,
train-59c492c527d3d131-01,[grc] orýttō [ell] orýssō,*h₃reu̯k-,nan,2,5271.0,iecor,nan,
train-742c786287a9f13d-01,[grc] ἰτός [san] इत [ave] (𐬀𐬌𐬡-)𐬌𐬙𐬀 [ave] (𐬞𐬀𐬌𐬙-)𐬌𐬙𐬀 [lat] itus,*h₁itós,passable,5,,kaikki,adj,
train-5df0cab34c27e66f-01,[old] val,*u̯elH-,nan,1,2982.0,iecor,nan,
train-8ac7a9c3acf468c5-01,[old] maison [ang] maisun [fra] maison [wal] mohone [old] maisoun,*men-,nan,5,6407.0,iecor,nan,
train-7261917e8547aa45-01,[got] -𐌸 [grc] -θε [grc] -θῐ [san] -ध [san] -ह [lat] ubī̆ [lat] ibī̆,*-dʰe,locative suffix,9,,kaikki,suffix,
train-22486714629eadaa-01,[xcl] ի- [xcl] հի- [xcl] ո [xcl] ով [xcl] որ [xcl] քան [grc] τίς [grc] τις [grc] ποῦ [grc] πού [grc] ποῖ [grc] πῇ [grc] πῃ [grc] πῶς [grc] πως [grc] πότε [grc] ποτέ [grc] πόθεν [grc] ὅστις [grc] ἄττα [grc] ἄσσα [grc] ἕκαστος [grc] ποδαπός [grc] πηνίκα [grc] πῆμος [hin] किस [hin] को [ave] 𐬐𐬋 [ave] 𐬗𐬌𐬱 [fas] که [fas] چه [fas] چی [fas] کی [fas] کدام [fas] کیو [pus] څه [lat] quis [lat] quī [lat] quam [lat] quoque [lat] ut [lat] unde [xto] kus [txb] kᵤse,*kʷís,"which, what",183,,kaikki,det,
train-f5221b65b5a42692-01,[grc] Ἄργος [grc] ἐν-αργής [hit] 𒄯𒆠𒅖 [hit] 𒄯𒅗𒅖 [san] ऋजिश्वन् [grc] ἀργί-πους [san] ऋजिप्य [grc] αἰγυπιός [grc] ἀργιόπους [xcl] արծուի [nld] aecker [ang] eorcan [ang] eorcnan [ang] earcnan [goh] erchan [got] 𐌰𐌹𐍂𐌺𐌽𐍃 [grc] ἀργός [san] ऋज्र [lat] arguō [hin] अर्जुन [grc] ἄργυρος [lat] Argiotalus [hit] ḫargnau- [grc] ἀργής [xcl] արծնեմ [xcl] արծարծեմ,*h₂erǵ-,"white, argent, glittering",36,,kaikki,root,
train-104372ea471ee88d-01,[oss] kærdæg [oss] kærdæg,*(s)kert-,nan,2,3263.0,iecor,nan,
train-81ab232deb715dd8-01,[xlu] u̯ār-,*u̯eh₁-,nan,1,2394.0,iecor,nan,
train-b8cd22ed2ec9a98d-01,[lat] hernia [san] हिरा [grc] χόριον [san] हिर [pus] ځير [lat] haruspex [lat] hariolus [lat] hīra,*ǵʰerH-,"bowels, intestines",8,,kaikki,root,
train-a4c44ba2713de9d5-01,[prg] stabis,*?*stobʰ-ó-,nan,1,7150.0,iecor,nan,
train-0f7dc8161704ca25-01,[lit] sai̇̃tas [lit] sei̇̃tas,*soytós,magic,2,,kaikki,noun,
train-7bb1fcc14cc7cd9f-01,[lat] sarciō [hit] šar-ni-ik-zi-il [hit] šar-ku [grc] ἕρκος [grc] ὅρκος [txb] ṣärk-,*serḱ-,"to emend, make good, recompense",6,,kaikki,root,
train-e74f7926546f5024-01,[xcl] լնում [xcl] յղի,*pl̥h₁nós,full,2,,kaikki,adj,
train-da9d56e1849c03f1-01,[dan] hvid [nld] wit [eng] white [far] hvítur [fle] wit [fri] wyt [deu] weiß [isl] hvítur [nep] seto [nob] hvit [swe] vit [kur] spi [san] śvetá- [lux] wäiss [ave] spaēta [elf] wait [old] hviter [kho] śśītä [par] ispēd [deu] wyys [tat] isbi [sog] spētē [maz] espe [bal] spēt [raj] esbid [kum] spēr [kho] išperu [khw] spēdik [pas] speen [pun] ciṭṭā [goh] uuīz [sar] speyd [old] hwīt [mid] wîz [ang] hwīt [old] huuît [mid] wit [old] hvítr [got] ƕeits [nor] kvit,*k̑u̯ei̯t-,nan,40,338.0,iecor,nan,
train-fea1dbe4c7bea4f8-01,[ell] adró,*seh₂-,nan,1,6172.0,iecor,nan,
train-b37bd64cca28c2bf-01,"[gae] dèan gàire, gàir [gae] gáire [gae] garaghtee",*g̑ar-,nan,3,1718.0,iecor,nan,
train-d64fcdcbc3cc96f2-01,[pol] tjordă [kas] cwiardi [chu] tvrĭdŭ [pol] twardy [sor] twjerdy [slk] trd [sor] twardy [ces] tvrdý [slk] tvrdý [ukr] tverdij [bel] cvërdy [mkd] tvrd [rus] tvërdyj [bul] tv″rd [hbs] tvrd [old] twardy [old] tvrdý [slk] trd [slk] tard [old] tverdo,*tu̯erH-,nan,20,5139.0,iecor,nan,
train-e8bf66a93c5cb88d-01,[lav] šķîsts [lit] skýstas [prg] skijstan [lat] scissus [grc] σχῐστός,*skidtós,split,6,,kaikki,adj,
train-af8de74d2c48c367-01,[lat] filix [deu] Bilsenkraut [spa] belesa [spa] velesa [cym] bela [cym] bele,*bʰel-,henbane,11,,kaikki,root,
train-94073728382f83a2-01,[grc] οἶτος [sga] óeth [old] an-utonau,*h₁óytos,oath,3,,kaikki,noun,
train-bac48e2535cf6d94-01,[khw] δmādik,*dʰmeH-,nan,1,8965.0,iecor,nan,
train-1402cf2ec2dece36-01,[lat] scindō,*skinédti,to be cutting off,1,,kaikki,verb,
train-a1306590593ab2cf-01,[grc] δεσπότης [san] दम्पति [ave] 𐬛𐬇𐬧𐬔⸱𐬞𐬀𐬙𐬋𐬌𐬴,*déms pótis,master of the house,3,,kaikki,noun,
train-a1f676426349d7d9-01,[san] तपस् [fas] تاب [fas] تب [hye] տապ [lat] tepor,*tépos,"heat, warmth",8,,kaikki,noun,
train-6c26a97fe1eb5d20-01,[hbs] prati [slk] prati [slk] prati,*per-,nan,3,3082.0,iecor,nan,
train-c5ee625e515c42a8-01,"[grc] rhábdos [ell] ravdí [ell] rhábdos [ell] rávda, ravdí(n) [ell] ravntí [ell] ravží",*u̯erb-,nan,6,3545.0,iecor,nan,
train-7dd08ab8da843d14-01,[fas] andāxtan,*tek-,nan,1,2025.0,iecor,nan,
train-b8f05d24dc7e96ac-01,[aln] mërdhif [bul] zamr″zvam [bel] zamârzac′ [ces] mrznout [sor] marznuś [sor] mjerznyć [mkd] mrzne [pol] zamarzać [rus] zamerzat' [hbs] smrznuti [slk] mrznúť [slk] zamrzniti [ukr] zamerzati [chu] (po-/sŭ-)mrŭznǫti [pol] marznĕ [kas] miarznąc [old] zmarznąć [old] zamrznúti [old] zamerznuti [rus] zamerzátɪ [mkd] mr̥̀znam [mkd] mr̥̀zn′a [slk] zamrzniti [slk] ṡmarṡniti,*merg̑⁽ʰ⁾-,nan,24,403.0,iecor,nan,
train-d2aef0305ef8d3f8-01,[grc] ὕδερος [grc] ὅδερος [lat] uterus,*úderos,"abdomen, stomach",3,,kaikki,noun,
train-4009e5560ea437ce-01,[lit] -ingas [lav] -īgs [grc] -κός [lat] -icus,*-kos,"Creates deadjectival and desubstantival adjectives denoting the characteristic of, typical of, pertaining to.",4,,kaikki,suffix,
train-9e350b9189326e5f-01,[pal] pabbata,*per-u̯n̥-,nan,1,720.0,iecor,nan,
train-366a398bc841bc1f-01,"[hyw] kʿnanal [hye] k'nel [bul] spâ [bel] spac′ [ces] spát [dan] sove [far] sova [hin] sonā [isl] sofa [kas] šoŋgon [sor] spaś [sor] spać [mkd] spie [nep] sutnu [pol] spać [nob] sove [rus] spat' [hbs] spavati [slk] spať [slk] spati [swe] sova [ukr] spati [chu] sŭpati [fas] xwābīdan [mai] sutanā [urd] sonā [oss] fynæj kænyn [oss] funæj kænun [ave] xʷafda- [bho] sonā [elf] såvå [old] sova [pal] supati [kho] hūśtä [wak] rʉx̌ʉp- [mag] sonā [pol] såpăt, såpot [kas] spac [xcl] kʿownem [pal] síi [hit] šupp- [old] spać [old] spáti [old] usŭnuti [rus] spátɪ [mkd] spàm [mkd] spi [yag] ufs- [slk] spati [slk] ſpati [pun] sauṇā [sog] ufs [maz] xu dare [bak] xaw bidak, xawsidak [raj] xaʋ darạ [del] χowen [lar] axate [kum] txwā'a [bal] wāb en [tat] āxoti [kur] axawıt [kur] xafē [haw] wtan [par] xuspēd [mid] xufsēd [pas] ooda kedal [sar] khuvd [old] sofa [nor] sove [kam] pṣ′u- [kât] pṣ′u- [kal] proš di- [kur] a-xaf-ē",*su̯ep-,nan,73,7523.0,iecor,nan,
train-a25f894f664918c8-01,[cym] tair [sga] teoir [cel] tiđres [san] तिस्रः [ave] 𐬙𐬌𐬱𐬭𐬋,*tisres,feminine nominative/vocative of *tréyes,5,,kaikki,num,
